id_venda;cod_cliente;nom_cliente;cod_vendedor;nom_vendedor;cod_cidade;nom_cidade;cod_produto;Nom_produto;cod_marca;Nom_marca;cod_departamento;nom_departamento;cod_gerencia;nom_gerencia;Ano_venda;Mes_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota;Latitude;Longitude
4514;3;Renato Russo;12;Marilia Cardoso;2;Nova Iorque;1;TV;3;DELL;3;Eletrodomestico;4;Casa e Decoração;2015;5;10;10/05/2015;1;25.15;810;37726944;112470833
4515;4;Tom Jobim;9;Diego Santos;3;Roma;4;Monitor;4;IBM;3;Informática;3;Eletro Eletrônico;2015;7;11;11/07/2015;3;1300;1200;26916667;75816667
4516;6;Reginaldo Rossi;1;Claudio Silva;5;Budapeste;19;Fogão;13;BRASTEMP;3;Eletrodomestico;3;Eletro Eletrônico;2015;9;3;03/09/2015;3;1500;1336;-12983333;-38516667
4517;1;João do Pulo;5;Maria Braga;3;Roma;5;Computador;4;IBM;2;Informática;3;Eletro Eletrônico;2014;12;3;03/12/2014;3;2125.99;447;14670833;-17438056
4518;4;Tom Jobim;4;Daniela Matos;1;Salvador;16;Perfume;11;PHILIPS;1;cosmético;4;Casa e Decoração;2014;11;22;22/11/2014;2;135;1153;-68;39283333
4519;5;Edson Arantes;3;Issac Palmeiras;4;Bagdá;18;Xbox ;12;ELETROLUX;4;Informática;4;Casa e Decoração;2015;12;21;21/12/2015;1;850;561;419;12483333
4520;2;Benito de Paula;1;Claudio Silva;4;Bagdá;23;Sofá;14;DA CASA;1;Eletrodomestico;1;Tecnologia;2015;5;5;05/05/2015;2;300;279;2066667;45366667
4521;2;Benito de Paula;9;Diego Santos;4;Bagdá;13;Estojo;7;TILIBRA;1;Papelaria;1;Tecnologia;2014;7;5;05/07/2014;2;3.2;906;21516944;39219167
4522;2;Benito de Paula;8;Márcia Brito;1;Salvador;17;Aparalho de Barbear Elétrico;2;MICROSOFT;3;Eletrodomestico;3;Eletro Eletrônico;2015;3;17;17/03/2015;2;1075;15;4388;125322778
4523;6;Reginaldo Rossi;1;Claudio Silva;5;Budapeste;2;Mouse;2;MICROSOFT;4;Informática;1;Tecnologia;2014;4;12;12/04/2014;2;25.9;1333;25039167;121525
4524;4;Tom Jobim;2;Márcio Barroso;2;Nova Iorque;16;Perfume;11;PHILIPS;4;cosmético;1;Tecnologia;2015;11;10;10/11/2015;1;135;1083;50433333;30516667
4525;5;Edson Arantes;2;Márcio Barroso;3;Roma;23;Sofá;14;DA CASA;5;Eletrodomestico;4;Casa e Decoração;2014;7;20;20/07/2014;1;300;564;31416667;73083333
4526;4;Tom Jobim;6;Rodrigo Machado;3;Roma;12;Borracha;7;TILIBRA;4;Papelaria;2;papelaria/cosmético;2015;7;26;26/07/2015;3;5.3;1256;38412726;27138376
4527;4;Tom Jobim;11;Filipe Almeida;5;Budapeste;15;Baton;10;BOTICARIO;4;cosmético;4;Casa e Decoração;2014;12;6;06/12/2014;2;98.5;105;2685;80916667
4528;2;Benito de Paula;5;Maria Braga;3;Roma;22;Mesa;14;DA CASA;4;Eletrodomestico;4;Casa e Decoração;2014;5;19;19/05/2014;3;1600;756;30008611;31212222
4529;3;Renato Russo;4;Daniela Matos;5;Budapeste;23;Sofá;14;DA CASA;1;Eletrodomestico;4;Casa e Decoração;2014;1;21;21/01/2014;3;300;426;-3316667;-41416667
4530;4;Tom Jobim;4;Daniela Matos;4;Bagdá;23;Sofá;14;DA CASA;3;Eletrodomestico;3;Eletro Eletrônico;2015;8;3;03/08/2015;3;300;335;3437222;-765225
4531;2;Benito de Paula;2;Márcio Barroso;3;Roma;9;Celular  8GB;8;FABER CASTELL;4;Informática;1;Tecnologia;2014;11;10;10/11/2014;1;12.25;136;-7249167;112750833
4532;5;Edson Arantes;2;Márcio Barroso;4;Bagdá;8;Telefone Sem Fio;5;SAMSUNG;1;Eletrodomestico;4;Casa e Decoração;2015;7;4;04/07/2015;3;875;19;-19916667;-43933333
4533;5;Edson Arantes;4;Daniela Matos;1;Salvador;17;Aparalho de Barbear Elétrico;2;MICROSOFT;6;Eletrodomestico;3;Eletro Eletrônico;2015;7;10;10/07/2015;3;1075;1138;36297;596062
4534;5;Edson Arantes;5;Maria Braga;4;Bagdá;15;Baton;10;BOTICARIO;2;cosmético;1;Tecnologia;2014;11;27;27/11/2014;1;98.5;352;2115;791
4535;2;Benito de Paula;1;Claudio Silva;2;Nova Iorque;14;Classificador;9;AVON;6;Papelaria;3;Eletro Eletrônico;2014;12;13;13/12/2014;2;25;66;-17817778;31044722
4536;2;Benito de Paula;2;Márcio Barroso;1;Salvador;13;Estojo;7;TILIBRA;1;Papelaria;3;Eletro Eletrônico;2015;7;23;23/07/2015;2;3.2;128;-15783333;-47916667
4537;4;Tom Jobim;12;Marilia Cardoso;2;Nova Iorque;11;Caneta ;8;FABER CASTELL;2;Papelaria;2;papelaria/cosmético;2014;3;20;20/03/2014;3;0.5;864;18466667;-699
4538;3;Renato Russo;12;Marilia Cardoso;4;Bagdá;23;Sofá;14;DA CASA;6;Eletrodomestico;3;Eletro Eletrônico;2015;8;17;17/08/2015;1;300;1065;35180198;136906739
4539;5;Edson Arantes;6;Rodrigo Machado;4;Bagdá;4;Monitor;4;IBM;5;Informática;3;Eletro Eletrônico;2015;10;23;23/10/2015;2;1300;1269;36202778;37158611
4540;1;João do Pulo;7;João Oliveira;5;Budapeste;20;Geladeira;12;ELETROLUX;1;Eletrodomestico;1;Tecnologia;2015;1;6;06/01/2015;2;350;408;48866667;2333333
4541;4;Tom Jobim;8;Márcia Brito;4;Bagdá;20;Geladeira;12;ELETROLUX;2;Eletrodomestico;2;papelaria/cosmético;2015;2;7;07/02/2015;2;350;1277;36668333;116997222
4542;6;Reginaldo Rossi;10;Danilo Barreto;2;Nova Iorque;6;Notebook ;5;SAMSUNG;6;Informática;2;papelaria/cosmético;2015;6;15;15/06/2015;2;550;19;373325;114701389
4543;2;Benito de Paula;10;Danilo Barreto;2;Nova Iorque;7;Celular 4Gb;5;SAMSUNG;3;Informática;4;Casa e Decoração;2015;12;1;01/12/2015;1;52.9;146;38912222;121602222
4544;5;Edson Arantes;12;Marilia Cardoso;3;Roma;15;Baton;10;BOTICARIO;3;cosmético;1;Tecnologia;2015;7;24;24/07/2015;2;98.5;1432;29763056;-95363056
4545;2;Benito de Paula;5;Maria Braga;4;Bagdá;9;Celular  8GB;8;FABER CASTELL;1;Informática;1;Tecnologia;2014;4;16;16/04/2014;3;12.25;994;-26205171;28049815
4546;5;Edson Arantes;9;Diego Santos;3;Roma;1;TV;3;DELL;6;Eletrodomestico;3;Eletro Eletrônico;2015;4;19;19/04/2015;3;25.15;228;625184;-75563591
4547;3;Renato Russo;6;Rodrigo Machado;3;Roma;2;Mouse;2;MICROSOFT;4;Informática;2;papelaria/cosmético;2015;6;27;27/06/2015;1;25.9;1188;36763056;3050556
4548;4;Tom Jobim;1;Claudio Silva;5;Budapeste;3;Teclado;1;APPLE;1;Informática;1;Tecnologia;2015;10;12;12/10/2015;3;342.09;52;41316667;6925
4549;4;Tom Jobim;1;Claudio Silva;4;Bagdá;22;Mesa;14;DA CASA;6;Eletrodomestico;2;papelaria/cosmético;2014;2;15;15/02/2014;3;1600;674;15588056;32534167
4550;2;Benito de Paula;10;Danilo Barreto;1;Salvador;16;Perfume;11;PHILIPS;3;cosmético;2;papelaria/cosmético;2014;9;14;14/09/2014;2;135;480;555;-216667
4551;1;João do Pulo;2;Márcio Barroso;2;Nova Iorque;4;Monitor;4;IBM;5;Informática;4;Casa e Decoração;2015;8;8;08/08/2015;1;1300;1281;-2166667;-799
4552;1;João do Pulo;12;Marilia Cardoso;1;Salvador;9;Celular  8GB;8;FABER CASTELL;2;Informática;2;papelaria/cosmético;2014;5;7;07/05/2014;1;12.25;1153;10631667;-71640556
4553;3;Renato Russo;7;João Oliveira;2;Nova Iorque;3;Teclado;1;APPLE;3;Informática;4;Casa e Decoração;2014;4;16;16/04/2014;2;342.09;1498;34013784;-6844268
4554;5;Edson Arantes;5;Maria Braga;1;Salvador;21;microondas;14;DA CASA;2;Eletrodomestico;2;papelaria/cosmético;2015;9;1;01/09/2015;2;2100;881;43850833;126560278
4555;5;Edson Arantes;12;Marilia Cardoso;5;Budapeste;18;Xbox ;12;ELETROLUX;6;Informática;3;Eletro Eletrônico;2014;7;6;06/07/2014;3;850;708;3029365;120161419
4556;4;Tom Jobim;11;Filipe Almeida;5;Budapeste;12;Borracha;7;TILIBRA;2;Papelaria;1;Tecnologia;2014;2;13;13/02/2014;2;5.3;837;44433333;261
4557;5;Edson Arantes;11;Filipe Almeida;3;Roma;10;Papel A4;8;FABER CASTELL;5;Papelaria;4;Casa e Decoração;2014;5;22;22/05/2014;2;2.15;322;2855;115933333
4558;4;Tom Jobim;12;Marilia Cardoso;1;Salvador;9;Celular  8GB;8;FABER CASTELL;2;Informática;3;Eletro Eletrônico;2015;4;24;24/04/2015;3;12.25;1355;9509167;-13712222
4559;3;Renato Russo;8;Márcia Brito;4;Bagdá;12;Borracha;7;TILIBRA;5;Papelaria;4;Casa e Decoração;2014;8;24;24/08/2014;3;5.3;979;-2747101;153024292
4560;1;João do Pulo;12;Marilia Cardoso;4;Bagdá;20;Geladeira;12;ELETROLUX;6;Eletrodomestico;2;papelaria/cosmético;2015;7;4;04/07/2015;1;350;1311;4925;-123133333
4561;2;Benito de Paula;9;Diego Santos;2;Nova Iorque;12;Borracha;7;TILIBRA;1;Papelaria;4;Casa e Decoração;2015;3;1;01/03/2015;3;5.3;519;22716667;75833333
4562;2;Benito de Paula;1;Claudio Silva;1;Salvador;9;Celular  8GB;8;FABER CASTELL;1;Informática;4;Casa e Decoração;2015;5;5;05/05/2015;2;12.25;836;105;-66916667
4563;1;João do Pulo;7;João Oliveira;2;Nova Iorque;1;TV;3;DELL;5;Eletrodomestico;2;papelaria/cosmético;2014;10;17;17/10/2014;3;25.15;436;19601111;-990525
4564;5;Edson Arantes;1;Claudio Silva;1;Salvador;18;Xbox ;12;ELETROLUX;3;Informática;3;Eletro Eletrônico;2015;4;28;28/04/2015;3;850;716;35685;139751389
4565;4;Tom Jobim;4;Daniela Matos;5;Budapeste;19;Fogão;13;BRASTEMP;1;Eletrodomestico;3;Eletro Eletrônico;2015;3;14;14/03/2015;3;1500;876;31045556;121399722
4566;3;Renato Russo;3;Issac Palmeiras;2;Nova Iorque;1;TV;3;DELL;5;Eletrodomestico;4;Casa e Decoração;2014;9;24;24/09/2014;2;25.15;1152;18975;72825833
4567;2;Benito de Paula;6;Rodrigo Machado;2;Nova Iorque;2;Mouse;2;MICROSOFT;5;Informática;4;Casa e Decoração;2015;1;5;05/01/2015;2;25.9;1111;249056;670822
4568;2;Benito de Paula;11;Filipe Almeida;5;Budapeste;18;Xbox ;12;ELETROLUX;4;Informática;3;Eletro Eletrônico;2014;8;8;08/08/2014;2;850;340;28666667;77216667
4569;5;Edson Arantes;12;Marilia Cardoso;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;6;Eletrodomestico;2;papelaria/cosmético;2014;6;9;09/06/2014;3;1075;1116;286;772
4570;5;Edson Arantes;5;Maria Braga;1;Salvador;2;Mouse;2;MICROSOFT;4;Informática;1;Tecnologia;2015;2;19;19/02/2015;2;25.9;1093;146042;1209822
4571;3;Renato Russo;9;Diego Santos;5;Budapeste;20;Geladeira;12;ELETROLUX;2;Eletrodomestico;1;Tecnologia;2015;4;28;28/04/2015;2;350;906;55752222;37615556
4572;6;Reginaldo Rossi;2;Márcio Barroso;1;Salvador;19;Fogão;13;BRASTEMP;5;Eletrodomestico;2;papelaria/cosmético;2015;10;18;18/10/2015;3;1500;487;375985;1269783
4573;1;João do Pulo;9;Diego Santos;5;Budapeste;19;Fogão;13;BRASTEMP;6;Eletrodomestico;2;papelaria/cosmético;2014;12;5;05/12/2014;2;1500;782;-23473293;-46665803
4574;3;Renato Russo;5;Maria Braga;4;Bagdá;2;Mouse;2;MICROSOFT;6;Informática;4;Casa e Decoração;2014;5;20;20/05/2014;2;25.9;1268;41018611;28964722
4575;6;Reginaldo Rossi;3;Issac Palmeiras;4;Bagdá;3;Teclado;1;APPLE;5;Informática;2;papelaria/cosmético;2015;9;1;01/09/2015;1;342.09;386;6453056;3395833
4576;2;Benito de Paula;4;Daniela Matos;4;Bagdá;9;Celular  8GB;8;FABER CASTELL;4;Informática;1;Tecnologia;2015;6;25;25/06/2015;1;12.25;333;19434167;-99138611
4577;3;Renato Russo;1;Claudio Silva;5;Budapeste;7;Celular 4Gb;5;SAMSUNG;5;Informática;2;papelaria/cosmético;2015;12;16;16/12/2015;3;52.9;1131;-6174444;106829444
4578;4;Tom Jobim;8;Márcia Brito;3;Roma;6;Notebook ;5;SAMSUNG;3;Informática;1;Tecnologia;2015;7;5;05/07/2015;2;550;1117;40714167;-74006389
4579;4;Tom Jobim;12;Marilia Cardoso;4;Bagdá;4;Monitor;4;IBM;1;Informática;1;Tecnologia;2014;1;16;16/01/2014;2;1300;404;-43;153
4580;3;Renato Russo;6;Rodrigo Machado;5;Budapeste;21;microondas;14;DA CASA;5;Eletrodomestico;2;papelaria/cosmético;2015;6;26;26/06/2015;2;2100;208;3005;3125
4581;6;Reginaldo Rossi;9;Diego Santos;2;Nova Iorque;18;Xbox ;12;ELETROLUX;2;Informática;2;papelaria/cosmético;2015;9;11;11/09/2015;3;850;720;-1205;-7705
4582;6;Reginaldo Rossi;6;Rodrigo Machado;5;Budapeste;19;Fogão;13;BRASTEMP;5;Eletrodomestico;2;papelaria/cosmético;2015;1;1;01/01/2015;1;1500;178;39928889;116388333
4583;3;Renato Russo;12;Marilia Cardoso;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;1;Informática;1;Tecnologia;2014;2;6;06/02/2014;3;12.25;850;51514125;-93689
4584;2;Benito de Paula;7;João Oliveira;2;Nova Iorque;21;microondas;14;DA CASA;2;Eletrodomestico;2;papelaria/cosmético;2015;2;16;16/02/2015;1;2100;1169;4649178;-74062827
4585;1;João do Pulo;7;João Oliveira;3;Roma;20;Geladeira;12;ELETROLUX;6;Eletrodomestico;2;papelaria/cosmético;2015;2;21;21/02/2015;3;350;841;23723056;90408611
4586;6;Reginaldo Rossi;3;Issac Palmeiras;5;Budapeste;11;Caneta ;8;FABER CASTELL;5;Papelaria;3;Eletro Eletrônico;2014;10;3;03/10/2014;1;0.5;483;31549722;74343611
4587;1;João do Pulo;7;João Oliveira;1;Salvador;20;Geladeira;12;ELETROLUX;3;Eletrodomestico;1;Tecnologia;2015;8;21;21/08/2015;1;350;277;-229;-43233333
4588;3;Renato Russo;8;Márcia Brito;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;4;Informática;4;Casa e Decoração;2015;9;10;10/09/2015;3;12.25;294;33338611;44393889
4589;4;Tom Jobim;1;Claudio Silva;1;Salvador;7;Celular 4Gb;5;SAMSUNG;1;Informática;2;papelaria/cosmético;2014;1;18;18/01/2014;2;52.9;1366;13753979;100501444
4590;4;Tom Jobim;11;Filipe Almeida;3;Roma;19;Fogão;13;BRASTEMP;6;Eletrodomestico;4;Casa e Decoração;2015;3;14;14/03/2015;2;1500;1178;12983333;77583333
4591;2;Benito de Paula;9;Diego Santos;3;Roma;5;Computador;4;IBM;6;Informática;4;Casa e Decoração;2014;3;21;21/03/2014;3;2125.99;592;-3345;-70666667
4592;4;Tom Jobim;8;Márcia Brito;1;Salvador;8;Telefone Sem Fio;5;SAMSUNG;1;Eletrodomestico;4;Casa e Decoração;2014;6;12;12/06/2014;2;875;284;22569722;88369722
4593;5;Edson Arantes;12;Marilia Cardoso;4;Bagdá;6;Notebook ;5;SAMSUNG;5;Informática;1;Tecnologia;2015;10;4;04/10/2015;3;550;696;43666667;-79416667
4594;6;Reginaldo Rossi;6;Rodrigo Machado;2;Nova Iorque;23;Sofá;14;DA CASA;4;Eletrodomestico;1;Tecnologia;2014;1;6;06/01/2014;1;300;1072;16783333;96166667
4595;6;Reginaldo Rossi;12;Marilia Cardoso;3;Roma;7;Celular 4Gb;5;SAMSUNG;3;Informática;4;Casa e Decoração;2015;1;21;21/01/2015;2;52.9;488;-33861481;151205475
4596;5;Edson Arantes;3;Issac Palmeiras;1;Salvador;18;Xbox ;12;ELETROLUX;3;Informática;4;Casa e Decoração;2015;7;20;20/07/2015;2;850;314;13083333;80283333
4597;6;Reginaldo Rossi;10;Danilo Barreto;3;Roma;19;Fogão;13;BRASTEMP;6;Eletrodomestico;3;Eletro Eletrônico;2015;7;21;21/07/2015;2;1500;501;30580125;114273405
4598;1;João do Pulo;3;Issac Palmeiras;2;Nova Iorque;10;Papel A4;8;FABER CASTELL;5;Papelaria;2;papelaria/cosmético;2014;1;22;22/01/2014;3;2.15;995;59894444;30264167
4599;4;Tom Jobim;4;Daniela Matos;1;Salvador;11;Caneta ;8;FABER CASTELL;5;Papelaria;3;Eletro Eletrônico;2014;6;28;28/06/2014;1;0.5;1361;29562778;106552778
4600;3;Renato Russo;2;Márcio Barroso;1;Salvador;4;Monitor;4;IBM;1;Informática;4;Casa e Decoração;2015;11;20;20/11/2015;2;1300;556;34258333;108928611
4601;2;Benito de Paula;7;João Oliveira;1;Salvador;15;Baton;10;BOTICARIO;5;cosmético;2;papelaria/cosmético;2014;4;20;20/04/2014;3;98.5;1368;30666667;104066667
4602;3;Renato Russo;2;Márcio Barroso;3;Roma;20;Geladeira;12;ELETROLUX;5;Eletrodomestico;3;Eletro Eletrônico;2014;10;18;18/10/2014;3;350;1016;34052222;-118242778
4603;6;Reginaldo Rossi;9;Diego Santos;5;Budapeste;14;Classificador;9;AVON;6;Papelaria;4;Casa e Decoração;2015;3;2;02/03/2015;3;25;384;31198056;29919167
4604;2;Benito de Paula;2;Márcio Barroso;4;Bagdá;20;Geladeira;12;ELETROLUX;2;Eletrodomestico;3;Eletro Eletrônico;2014;5;25;25/05/2014;2;350;1237;39142222;117176667
4605;2;Benito de Paula;12;Marilia Cardoso;3;Roma;20;Geladeira;12;ELETROLUX;1;Eletrodomestico;3;Eletro Eletrônico;2015;5;10;10/05/2015;2;350;366;-37813938;144963425
4606;1;João do Pulo;1;Claudio Silva;2;Nova Iorque;18;Xbox ;12;ELETROLUX;6;Informática;4;Casa e Decoração;2015;3;5;05/03/2015;1;850;1314;23033333;72616667
4607;5;Edson Arantes;4;Daniela Matos;4;Bagdá;10;Papel A4;8;FABER CASTELL;6;Papelaria;2;papelaria/cosmético;2014;12;21;21/12/2014;2;2.15;772;5309657;-4012656
4608;1;João do Pulo;8;Márcia Brito;2;Nova Iorque;15;Baton;10;BOTICARIO;1;cosmético;3;Eletro Eletrônico;2014;11;16;16/11/2014;2;98.5;159;11994354;8513807
4609;6;Reginaldo Rossi;5;Maria Braga;1;Salvador;16;Perfume;11;PHILIPS;6;cosmético;3;Eletro Eletrônico;2014;6;15;15/06/2014;1;135;1437;33592779;-7619157
4610;3;Renato Russo;7;João Oliveira;1;Salvador;6;Notebook ;5;SAMSUNG;6;Informática;3;Eletro Eletrônico;2015;11;17;17/11/2015;1;550;152;17375278;78474444
4611;1;João do Pulo;8;Márcia Brito;2;Nova Iorque;17;Aparalho de Barbear Elétrico;2;MICROSOFT;5;Eletrodomestico;1;Tecnologia;2014;3;20;20/03/2014;2;1075;773;7387778;3896389
4612;1;João do Pulo;11;Filipe Almeida;3;Roma;17;Aparalho de Barbear Elétrico;2;MICROSOFT;4;Eletrodomestico;2;papelaria/cosmético;2014;5;25;25/05/2014;1;1075;530;1293056;103855833
4613;6;Reginaldo Rossi;7;João Oliveira;4;Bagdá;10;Papel A4;8;FABER CASTELL;4;Papelaria;1;Tecnologia;2015;11;6;06/11/2015;3;2.15;297;39911652;32840305
4614;1;João do Pulo;11;Filipe Almeida;1;Salvador;23;Sofá;14;DA CASA;4;Eletrodomestico;1;Tecnologia;2015;4;4;04/04/2015;1;300;169;41792222;123432778
4615;1;João do Pulo;9;Diego Santos;2;Nova Iorque;18;Xbox ;12;ELETROLUX;1;Informática;3;Eletro Eletrônico;2014;9;1;01/09/2014;3;850;955;24653664;4671522
4616;2;Benito de Paula;6;Rodrigo Machado;5;Budapeste;6;Notebook ;5;SAMSUNG;3;Informática;1;Tecnologia;2014;1;11;11/01/2014;2;550;1457;1075;106666667
4617;6;Reginaldo Rossi;12;Marilia Cardoso;1;Salvador;9;Celular  8GB;8;FABER CASTELL;2;Informática;1;Tecnologia;2014;12;28;28/12/2014;2;12.25;1305;-33925839;18423218
4618;2;Benito de Paula;6;Rodrigo Machado;3;Roma;20;Geladeira;12;ELETROLUX;4;Eletrodomestico;4;Casa e Decoração;2014;10;12;12/10/2014;2;350;520;52516667;134
4619;6;Reginaldo Rossi;5;Maria Braga;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;4;Eletrodomestico;4;Casa e Decoração;2015;1;24;24/01/2015;3;1075;827;455;-73583333
4620;4;Tom Jobim;11;Filipe Almeida;1;Salvador;2;Mouse;2;MICROSOFT;2;Informática;1;Tecnologia;2014;10;25;25/10/2014;1;25.9;406;4575;12665
4621;5;Edson Arantes;11;Filipe Almeida;5;Budapeste;6;Notebook ;5;SAMSUNG;6;Informática;4;Casa e Decoração;2015;4;2;02/04/2015;3;550;21;23116667;11325
4622;3;Renato Russo;11;Filipe Almeida;5;Budapeste;16;Perfume;11;PHILIPS;6;cosmético;3;Eletro Eletrônico;2014;3;5;05/03/2014;2;135;556;-29857896;31029198
4623;5;Edson Arantes;7;João Oliveira;4;Bagdá;22;Mesa;14;DA CASA;4;Eletrodomestico;3;Eletro Eletrônico;2014;6;4;04/06/2014;2;1600;558;40408566;-369222
4624;3;Renato Russo;11;Filipe Almeida;5;Budapeste;2;Mouse;2;MICROSOFT;6;Informática;3;Eletro Eletrônico;2015;11;7;07/11/2015;3;25.9;508;32061667;118777778
4625;5;Edson Arantes;9;Diego Santos;3;Roma;16;Perfume;11;PHILIPS;4;cosmético;4;Casa e Decoração;2015;5;25;25/05/2015;3;135;1034;34516667;69183333
4626;5;Edson Arantes;1;Claudio Silva;5;Budapeste;15;Baton;10;BOTICARIO;6;cosmético;1;Tecnologia;2015;2;13;13/02/2015;3;98.5;1253;18533333;73866667
4627;3;Renato Russo;11;Filipe Almeida;1;Salvador;1;TV;3;DELL;6;Eletrodomestico;3;Eletro Eletrônico;2014;12;6;06/12/2014;3;25.15;182;20966667;729
4628;3;Renato Russo;4;Daniela Matos;2;Nova Iorque;11;Caneta ;8;FABER CASTELL;3;Papelaria;3;Eletro Eletrônico;2014;3;8;08/03/2014;2;0.5;379;4185;-8765
4629;5;Edson Arantes;8;Márcia Brito;4;Bagdá;18;Xbox ;12;ELETROLUX;1;Informática;3;Eletro Eletrônico;2015;2;19;19/02/2015;2;850;291;26466667;8035
4630;3;Renato Russo;5;Maria Braga;4;Bagdá;6;Notebook ;5;SAMSUNG;4;Informática;1;Tecnologia;2014;4;17;17/04/2014;2;550;81;15636111;32437222
4631;2;Benito de Paula;10;Danilo Barreto;2;Nova Iorque;6;Notebook ;5;SAMSUNG;4;Informática;2;papelaria/cosmético;2015;1;24;24/01/2015;1;550;685;-8836804;13233174
4632;2;Benito de Paula;7;João Oliveira;2;Nova Iorque;14;Classificador;9;AVON;4;Papelaria;1;Tecnologia;2015;8;6;06/08/2015;1;25;1300;9024325;38749226
4633;2;Benito de Paula;9;Diego Santos;1;Salvador;16;Perfume;11;PHILIPS;1;cosmético;4;Casa e Decoração;2014;7;28;28/07/2014;2;135;1123;-1283333;36816667
4634;4;Tom Jobim;12;Marilia Cardoso;3;Roma;14;Classificador;9;AVON;5;Papelaria;1;Tecnologia;2014;8;11;11/08/2014;2;25;792;37726944;112470833
4635;3;Renato Russo;5;Maria Braga;4;Bagdá;14;Classificador;9;AVON;3;Papelaria;1;Tecnologia;2015;4;6;06/04/2015;1;25;552;26916667;75816667
4636;1;João do Pulo;5;Maria Braga;1;Salvador;20;Geladeira;12;ELETROLUX;3;Eletrodomestico;3;Eletro Eletrônico;2015;3;4;04/03/2015;3;350;1412;-12983333;-38516667
4637;1;João do Pulo;8;Márcia Brito;5;Budapeste;23;Sofá;14;DA CASA;5;Eletrodomestico;2;papelaria/cosmético;2015;12;10;10/12/2015;1;300;1399;14670833;-17438056
4638;3;Renato Russo;6;Rodrigo Machado;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;6;Eletrodomestico;1;Tecnologia;2014;11;10;10/11/2014;1;1075;922;-68;39283333
4639;5;Edson Arantes;3;Issac Palmeiras;4;Bagdá;23;Sofá;14;DA CASA;6;Eletrodomestico;2;papelaria/cosmético;2014;8;9;09/08/2014;2;300;501;419;12483333
4640;5;Edson Arantes;1;Claudio Silva;4;Bagdá;7;Celular 4Gb;5;SAMSUNG;1;Informática;1;Tecnologia;2014;6;25;25/06/2014;3;52.9;384;2066667;45366667
4641;4;Tom Jobim;5;Maria Braga;1;Salvador;23;Sofá;14;DA CASA;6;Eletrodomestico;4;Casa e Decoração;2014;7;27;27/07/2014;2;300;457;21516944;39219167
4642;5;Edson Arantes;2;Márcio Barroso;4;Bagdá;13;Estojo;7;TILIBRA;5;Papelaria;3;Eletro Eletrônico;2015;7;28;28/07/2015;3;3.2;1179;4388;125322778
4643;2;Benito de Paula;9;Diego Santos;2;Nova Iorque;1;TV;3;DELL;3;Eletrodomestico;3;Eletro Eletrônico;2015;12;10;10/12/2015;1;25.15;392;25039167;121525
4644;1;João do Pulo;9;Diego Santos;4;Bagdá;10;Papel A4;8;FABER CASTELL;5;Papelaria;4;Casa e Decoração;2014;3;21;21/03/2014;1;2.15;1408;50433333;30516667
4645;1;João do Pulo;9;Diego Santos;2;Nova Iorque;3;Teclado;1;APPLE;2;Informática;4;Casa e Decoração;2015;6;20;20/06/2015;3;342.09;872;31416667;73083333
4646;4;Tom Jobim;4;Daniela Matos;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;5;Eletrodomestico;2;papelaria/cosmético;2015;10;21;21/10/2015;1;1075;633;38412726;27138376
4647;6;Reginaldo Rossi;9;Diego Santos;1;Salvador;16;Perfume;11;PHILIPS;5;cosmético;4;Casa e Decoração;2015;5;26;26/05/2015;2;135;35;2685;80916667
4648;1;João do Pulo;3;Issac Palmeiras;4;Bagdá;11;Caneta ;8;FABER CASTELL;6;Papelaria;4;Casa e Decoração;2015;2;16;16/02/2015;3;0.5;35;30008611;31212222
4649;2;Benito de Paula;11;Filipe Almeida;4;Bagdá;18;Xbox ;12;ELETROLUX;5;Informática;2;papelaria/cosmético;2014;12;19;19/12/2014;3;850;157;-3316667;-41416667
4650;2;Benito de Paula;4;Daniela Matos;5;Budapeste;6;Notebook ;5;SAMSUNG;4;Informática;4;Casa e Decoração;2015;3;5;05/03/2015;3;550;838;3437222;-765225
4651;3;Renato Russo;10;Danilo Barreto;3;Roma;1;TV;3;DELL;6;Eletrodomestico;2;papelaria/cosmético;2014;1;16;16/01/2014;2;25.15;455;-7249167;112750833
4652;6;Reginaldo Rossi;9;Diego Santos;4;Bagdá;18;Xbox ;12;ELETROLUX;1;Informática;4;Casa e Decoração;2014;8;13;13/08/2014;3;850;840;-19916667;-43933333
4653;2;Benito de Paula;5;Maria Braga;3;Roma;3;Teclado;1;APPLE;2;Informática;4;Casa e Decoração;2015;8;27;27/08/2015;1;342.09;846;36297;596062
4654;5;Edson Arantes;6;Rodrigo Machado;2;Nova Iorque;19;Fogão;13;BRASTEMP;5;Eletrodomestico;1;Tecnologia;2014;7;3;03/07/2014;1;1500;231;2115;791
4655;2;Benito de Paula;2;Márcio Barroso;5;Budapeste;18;Xbox ;12;ELETROLUX;3;Informática;3;Eletro Eletrônico;2015;12;21;21/12/2015;1;850;191;-17817778;31044722
